File,fold,slice,heads,kernel size,Nf,bestAcc,averAcc
saved_data.npy,5,10,11,51,5,0.33766233766233766,0.2857142857142857
saved_data.npy,6,10,11,51,5,0.34210526315789475,0.2789473684210526
saved_data.npy,7,10,11,51,5,0.32894736842105265,0.30131578947368426
saved_data.npy,8,10,11,51,5,0.3026315789473684,0.2644736842105263
saved_data.npy,9,10,11,51,5,0.32894736842105265,0.25394736842105264
saved_data.npy,0,10,11,51,8,0.37662337662337664,0.32857142857142857
saved_data.npy,1,10,11,51,8,0.2597402597402597,0.22467532467532464
saved_data.npy,2,10,11,51,8,0.35064935064935066,0.3116883116883117
saved_data.npy,3,10,11,51,8,0.37662337662337664,0.3441558441558442
saved_data.npy,4,10,11,51,8,0.36363636363636365,0.2532467532467532
saved_data.npy,5,10,11,51,8,0.36363636363636365,0.32727272727272727
saved_data.npy,6,10,11,51,8,0.47368421052631576,0.40394736842105267
saved_data.npy,7,10,11,51,8,0.34210526315789475,0.3
saved_data.npy,8,10,11,51,8,0.3684210526315789,0.30394736842105263
saved_data.npy,9,10,11,51,8,0.3684210526315789,0.31315789473684214
saved_data.npy,0,10,11,69,3,0.35064935064935066,0.3142857142857143
saved_data.npy,1,10,11,69,3,0.4025974025974026,0.3246753246753247
saved_data.npy,2,10,11,69,3,0.37662337662337664,0.32987012987013
saved_data.npy,3,10,11,69,3,0.33766233766233766,0.2649350649350649
saved_data.npy,4,10,11,69,3,0.38961038961038963,0.34675324675324676
saved_data.npy,5,10,11,69,3,0.3116883116883117,0.23506493506493506
saved_data.npy,6,10,11,69,3,0.40789473684210525,0.3657894736842105
saved_data.npy,7,10,11,69,3,0.2236842105263158,0.19210526315789472
saved_data.npy,8,10,11,69,3,0.4473684210526316,0.3828947368421053
saved_data.npy,9,10,11,69,3,0.3684210526315789,0.26315789473684215
saved_data.npy,0,10,11,69,5,0.3116883116883117,0.27662337662337666
saved_data.npy,1,10,11,69,5,0.38961038961038963,0.34025974025974026
saved_data.npy,2,10,11,69,5,0.44155844155844154,0.34805194805194806
saved_data.npy,3,10,11,69,5,0.4025974025974026,0.37012987012987014
saved_data.npy,4,10,11,69,5,0.3246753246753247,0.287012987012987
saved_data.npy,5,10,11,69,5,0.3246753246753247,0.2896103896103896
saved_data.npy,6,10,11,69,5,0.34210526315789475,0.28157894736842104
saved_data.npy,7,10,11,69,5,0.3684210526315789,0.325
saved_data.npy,8,10,11,69,5,0.2894736842105263,0.25394736842105264
saved_data.npy,9,10,11,69,5,0.3684210526315789,0.2973684210526316
saved_data.npy,0,10,11,69,8,0.44155844155844154,0.35714285714285715
saved_data.npy,1,10,11,69,8,0.37662337662337664,0.3129870129870129
saved_data.npy,2,10,11,69,8,0.37662337662337664,0.3207792207792208
saved_data.npy,3,10,11,69,8,0.35064935064935066,0.30519480519480513
saved_data.npy,4,10,11,69,8,0.35064935064935066,0.29740259740259745
saved_data.npy,5,10,11,69,8,0.2987012987012987,0.2701298701298701
saved_data.npy,6,10,11,69,8,0.39473684210526316,0.3486842105263158
saved_data.npy,7,10,11,69,8,0.34210526315789475,0.29078947368421054
saved_data.npy,8,10,11,69,8,0.4868421052631579,0.4013157894736842
saved_data.npy,9,10,11,69,8,0.3684210526315789,0.29999999999999993
saved_data.npy,0,10,9,9,3,0.35064935064935066,0.3207792207792208
saved_data.npy,1,10,9,9,3,0.4935064935064935,0.4207792207792208
saved_data.npy,2,10,9,9,3,0.4155844155844156,0.32727272727272727
saved_data.npy,3,10,9,9,3,0.4025974025974026,0.3207792207792208
saved_data.npy,4,10,9,9,3,0.35064935064935066,0.3246753246753247
saved_data.npy,5,10,9,9,3,0.35064935064935066,0.2974025974025974
saved_data.npy,6,10,9,9,3,0.40789473684210525,0.3447368421052631
saved_data.npy,7,10,9,9,3,0.34210526315789475,0.2894736842105263
saved_data.npy,8,10,9,9,3,0.35526315789473684,0.30526315789473685
saved_data.npy,9,10,9,9,3,0.2631578947368421,0.22236842105263155
saved_data.npy,0,10,9,9,5,0.36363636363636365,0.3116883116883117
saved_data.npy,1,10,9,9,5,0.4155844155844156,0.3181818181818182
saved_data.npy,2,10,9,9,5,0.2727272727272727,0.225974025974026
saved_data.npy,3,10,9,9,5,0.33766233766233766,0.2714285714285714
saved_data.npy,4,10,9,9,5,0.3246753246753247,0.2766233766233766
saved_data.npy,5,10,9,9,5,0.4025974025974026,0.33896103896103896
saved_data.npy,6,10,9,9,5,0.35526315789473684,0.3013157894736842
saved_data.npy,7,10,9,9,5,0.5,0.3776315789473684
saved_data.npy,8,10,9,9,5,0.42105263157894735,0.37631578947368427
saved_data.npy,9,10,9,9,5,0.35526315789473684,0.325
saved_data.npy,0,10,9,9,8,0.2857142857142857,0.2116883116883117
saved_data.npy,1,10,9,9,8,0.33766233766233766,0.2896103896103896
saved_data.npy,2,10,9,9,8,0.3246753246753247,0.2675324675324675
saved_data.npy,3,10,9,9,8,0.44155844155844154,0.3623376623376623
saved_data.npy,4,10,9,9,8,0.37662337662337664,0.33766233766233766
saved_data.npy,5,10,9,9,8,0.3116883116883117,0.261038961038961
saved_data.npy,6,10,9,9,8,0.3684210526315789,0.31973684210526315
saved_data.npy,7,10,9,9,8,0.40789473684210525,0.3539473684210527
saved_data.npy,8,10,9,9,8,0.42105263157894735,0.37236842105263157
saved_data.npy,9,10,9,9,8,0.2631578947368421,0.23026315789473686
saved_data.npy,0,10,9,29,3,0.4155844155844156,0.36623376623376624
saved_data.npy,1,10,9,29,3,0.4155844155844156,0.35584415584415585
saved_data.npy,2,10,9,29,3,0.35064935064935066,0.3116883116883117
saved_data.npy,3,10,9,29,3,0.4025974025974026,0.35974025974025975
saved_data.npy,4,10,9,29,3,0.37662337662337664,0.3064935064935065
saved_data.npy,5,10,9,29,3,0.38961038961038963,0.33896103896103896
saved_data.npy,6,10,9,29,3,0.35526315789473684,0.3026315789473685
saved_data.npy,7,10,9,29,3,0.42105263157894735,0.3710526315789474
saved_data.npy,8,10,9,29,3,0.35526315789473684,0.3092105263157895
saved_data.npy,9,10,9,29,3,0.35526315789473684,0.28421052631578947
saved_data.npy,0,10,9,29,5,0.33766233766233766,0.3038961038961039
saved_data.npy,1,10,9,29,5,0.3246753246753247,0.18961038961038962
saved_data.npy,2,10,9,29,5,0.37662337662337664,0.3181818181818182
saved_data.npy,3,10,9,29,5,0.37662337662337664,0.33376623376623377
saved_data.npy,4,10,9,29,5,0.3246753246753247,0.29480519480519485
saved_data.npy,5,10,9,29,5,0.2987012987012987,0.2727272727272727
saved_data.npy,6,10,9,29,5,0.3815789473684211,0.3105263157894737
saved_data.npy,7,10,9,29,5,0.40789473684210525,0.3394736842105263
saved_data.npy,8,10,9,29,5,0.35526315789473684,0.30394736842105263
saved_data.npy,9,10,9,29,5,0.34210526315789475,0.3013157894736842
saved_data.npy,0,10,9,29,8,0.36363636363636365,0.34415584415584416
saved_data.npy,1,10,9,29,8,0.33766233766233766,0.29480519480519474
saved_data.npy,2,10,9,29,8,0.2857142857142857,0.24545454545454545
saved_data.npy,3,10,9,29,8,0.5454545454545454,0.42727272727272714
saved_data.npy,4,10,9,29,8,0.4675324675324675,0.3818181818181819
saved_data.npy,5,10,9,29,8,0.37662337662337664,0.3311688311688311
saved_data.npy,6,10,9,29,8,0.32894736842105265,0.27236842105263165
saved_data.npy,7,10,9,29,8,0.2894736842105263,0.25921052631578945
saved_data.npy,8,10,9,29,8,0.3684210526315789,0.3223684210526316
saved_data.npy,9,10,9,29,8,0.32894736842105265,0.25263157894736843
saved_data.npy,0,10,9,51,3,0.36363636363636365,0.31298701298701304
saved_data.npy,1,10,9,51,3,0.3246753246753247,0.2883116883116883
saved_data.npy,2,10,9,51,3,0.44155844155844154,0.35064935064935066
saved_data.npy,3,10,9,51,3,0.36363636363636365,0.3168831168831169
saved_data.npy,4,10,9,51,3,0.42857142857142855,0.38311688311688313
saved_data.npy,5,10,9,51,3,0.37662337662337664,0.3103896103896103
saved_data.npy,6,10,9,51,3,0.3684210526315789,0.3368421052631579
saved_data.npy,7,10,9,51,3,0.27631578947368424,0.23815789473684207
saved_data.npy,8,10,9,51,3,0.39473684210526316,0.31447368421052635
saved_data.npy,9,10,9,51,3,0.40789473684210525,0.36578947368421055
saved_data.npy,0,10,9,51,5,0.38961038961038963,0.3454545454545455
saved_data.npy,1,10,9,51,5,0.36363636363636365,0.3246753246753247
saved_data.npy,2,10,9,51,5,0.35064935064935066,0.27142857142857146
saved_data.npy,3,10,9,51,5,0.2597402597402597,0.22727272727272724
saved_data.npy,4,10,9,51,5,0.33766233766233766,0.2844155844155844
saved_data.npy,5,10,9,51,5,0.36363636363636365,0.33116883116883117
saved_data.npy,6,10,9,51,5,0.3815789473684211,0.33421052631578946
saved_data.npy,7,10,9,51,5,0.32894736842105265,0.30131578947368426
saved_data.npy,8,10,9,51,5,0.4605263157894737,0.3986842105263158
saved_data.npy,9,10,9,51,5,0.32894736842105265,0.28421052631578947
saved_data.npy,0,10,9,51,8,0.42857142857142855,0.3649350649350649
saved_data.npy,1,10,9,51,8,0.38961038961038963,0.34415584415584416
saved_data.npy,2,10,9,51,8,0.36363636363636365,0.29220779220779225
saved_data.npy,3,10,9,51,8,0.37662337662337664,0.32727272727272727
saved_data.npy,4,10,9,51,8,0.38961038961038963,0.3259740259740259
saved_data.npy,5,10,9,51,8,0.36363636363636365,0.2896103896103896
saved_data.npy,6,10,9,51,8,0.23684210526315788,0.2013157894736842
saved_data.npy,7,10,9,51,8,0.35526315789473684,0.28552631578947374
saved_data.npy,8,10,9,51,8,0.2894736842105263,0.2302631578947368
saved_data.npy,9,10,9,51,8,0.3684210526315789,0.3052631578947368
saved_data.npy,0,10,9,69,3,0.36363636363636365,0.24545454545454545
saved_data.npy,1,10,9,69,3,0.44155844155844154,0.36233766233766235
saved_data.npy,2,10,9,69,3,0.37662337662337664,0.32727272727272727
saved_data.npy,3,10,9,69,3,0.35064935064935066,0.2935064935064935
saved_data.npy,4,10,9,69,3,0.37662337662337664,0.29090909090909095
saved_data.npy,5,10,9,69,3,0.36363636363636365,0.3051948051948052
saved_data.npy,6,10,9,69,3,0.2631578947368421,0.21447368421052632
saved_data.npy,7,10,9,69,3,0.35526315789473684,0.31447368421052635
saved_data.npy,8,10,9,69,3,0.4342105263157895,0.3763157894736842
saved_data.npy,9,10,9,69,3,0.21052631578947367,0.1631578947368421
saved_data.npy,0,10,9,69,5,0.37662337662337664,0.33246753246753247
saved_data.npy,1,10,9,69,5,0.4155844155844156,0.36363636363636365
saved_data.npy,2,10,9,69,5,0.2727272727272727,0.23766233766233769
saved_data.npy,3,10,9,69,5,0.38961038961038963,0.33896103896103896
saved_data.npy,4,10,9,69,5,0.33766233766233766,0.27402597402597406
saved_data.npy,5,10,9,69,5,0.4025974025974026,0.37402597402597404
saved_data.npy,6,10,9,69,5,0.34210526315789475,0.2960526315789474
saved_data.npy,7,10,9,69,5,0.4342105263157895,0.3381578947368421
saved_data.npy,8,10,9,69,5,0.3026315789473684,0.24210526315789477
saved_data.npy,9,10,9,69,5,0.35526315789473684,0.3026315789473684
saved_data.npy,0,10,9,69,8,0.33766233766233766,0.3103896103896104
saved_data.npy,1,10,9,69,8,0.33766233766233766,0.2831168831168831
saved_data.npy,2,10,9,69,8,0.2597402597402597,0.2324675324675325
saved_data.npy,3,10,9,69,8,0.2987012987012987,0.28441558441558434
saved_data.npy,4,10,9,69,8,0.4675324675324675,0.36883116883116884
saved_data.npy,5,10,9,69,8,0.3116883116883117,0.29220779220779225
saved_data.npy,6,10,9,69,8,0.3157894736842105,0.2868421052631579
saved_data.npy,7,10,9,69,8,0.3684210526315789,0.3447368421052631
saved_data.npy,8,10,9,69,8,0.3684210526315789,0.3315789473684211
saved_data.npy,9,10,9,69,8,0.40789473684210525,0.3210526315789473
saved_data.npy,0,10,7,9,3,0.44155844155844154,0.36753246753246754
saved_data.npy,1,10,7,9,3,0.33766233766233766,0.2779220779220779
saved_data.npy,2,10,7,9,3,0.4025974025974026,0.32727272727272727
saved_data.npy,3,10,7,9,3,0.35064935064935066,0.2714285714285714
saved_data.npy,4,10,7,9,3,0.36363636363636365,0.30259740259740264
saved_data.npy,5,10,7,9,3,0.4025974025974026,0.32467532467532473
saved_data.npy,6,10,7,9,3,0.3684210526315789,0.3157894736842105
saved_data.npy,7,10,7,9,3,0.3684210526315789,0.3144736842105263
saved_data.npy,8,10,7,9,3,0.4342105263157895,0.3881578947368421
saved_data.npy,9,10,7,9,3,0.3026315789473684,0.2644736842105263
saved_data.npy,0,10,7,9,5,0.38961038961038963,0.36363636363636365
saved_data.npy,1,10,7,9,5,0.3246753246753247,0.2805194805194805
saved_data.npy,2,10,7,9,5,0.3116883116883117,0.28181818181818186
saved_data.npy,3,10,7,9,5,0.36363636363636365,0.30519480519480524
saved_data.npy,4,10,7,9,5,0.37662337662337664,0.3207792207792207
saved_data.npy,5,10,7,9,5,0.4025974025974026,0.35454545454545455
saved_data.npy,6,10,7,9,5,0.4868421052631579,0.3960526315789473
saved_data.npy,7,10,7,9,5,0.34210526315789475,0.28157894736842104
saved_data.npy,8,10,7,9,5,0.3157894736842105,0.2868421052631579
saved_data.npy,9,10,7,9,5,0.3815789473684211,0.2934210526315789
saved_data.npy,0,10,7,9,8,0.4025974025974026,0.3259740259740259
saved_data.npy,1,10,7,9,8,0.4025974025974026,0.3337662337662338
saved_data.npy,2,10,7,9,8,0.33766233766233766,0.287012987012987
saved_data.npy,3,10,7,9,8,0.35064935064935066,0.3194805194805195
saved_data.npy,4,10,7,9,8,0.42857142857142855,0.4051948051948052
saved_data.npy,5,10,7,9,8,0.4025974025974026,0.34415584415584416
saved_data.npy,6,10,7,9,8,0.3815789473684211,0.3065789473684212
saved_data.npy,7,10,7,9,8,0.3684210526315789,0.32368421052631574
saved_data.npy,8,10,7,9,8,0.40789473684210525,0.3236842105263158
saved_data.npy,9,10,7,9,8,0.32894736842105265,0.2736842105263158
saved_data.npy,0,10,7,29,3,0.45454545454545453,0.3948051948051948
saved_data.npy,1,10,7,29,3,0.38961038961038963,0.3155844155844155
saved_data.npy,2,10,7,29,3,0.2857142857142857,0.2363636363636364
saved_data.npy,3,10,7,29,3,0.4025974025974026,0.34675324675324676
saved_data.npy,4,10,7,29,3,0.37662337662337664,0.3155844155844156
saved_data.npy,5,10,7,29,3,0.33766233766233766,0.29350649350649355
saved_data.npy,6,10,7,29,3,0.2631578947368421,0.20921052631578946
saved_data.npy,7,10,7,29,3,0.2631578947368421,0.2
saved_data.npy,8,10,7,29,3,0.4473684210526316,0.3789473684210526
saved_data.npy,9,10,7,29,3,0.3684210526315789,0.31710526315789467
saved_data.npy,0,10,7,29,5,0.38961038961038963,0.34155844155844156
saved_data.npy,1,10,7,29,5,0.4155844155844156,0.3337662337662338
saved_data.npy,2,10,7,29,5,0.2857142857142857,0.2649350649350649
saved_data.npy,3,10,7,29,5,0.3116883116883117,0.2051948051948052
saved_data.npy,4,10,7,29,5,0.33766233766233766,0.2922077922077922
saved_data.npy,5,10,7,29,5,0.36363636363636365,0.3194805194805196
saved_data.npy,6,10,7,29,5,0.4342105263157895,0.4
saved_data.npy,7,10,7,29,5,0.3026315789473684,0.26973684210526316
saved_data.npy,8,10,7,29,5,0.42105263157894735,0.3842105263157895
saved_data.npy,9,10,7,29,5,0.34210526315789475,0.25263157894736843
saved_data.npy,0,10,7,29,8,0.38961038961038963,0.32597402597402597
saved_data.npy,1,10,7,29,8,0.4025974025974026,0.35454545454545455
saved_data.npy,2,10,7,29,8,0.36363636363636365,0.31298701298701304
saved_data.npy,3,10,7,29,8,0.4155844155844156,0.3714285714285715
saved_data.npy,4,10,7,29,8,0.3246753246753247,0.29999999999999993
saved_data.npy,5,10,7,29,8,0.4155844155844156,0.34025974025974026
saved_data.npy,6,10,7,29,8,0.32894736842105265,0.3
saved_data.npy,7,10,7,29,8,0.35526315789473684,0.3197368421052632
saved_data.npy,8,10,7,29,8,0.40789473684210525,0.37763157894736843
saved_data.npy,9,10,7,29,8,0.3157894736842105,0.25789473684210523
saved_data.npy,0,10,7,51,3,0.35064935064935066,0.29220779220779225
saved_data.npy,1,10,7,51,3,0.35064935064935066,0.31428571428571433
saved_data.npy,2,10,7,51,3,0.38961038961038963,0.33636363636363636
saved_data.npy,3,10,7,51,3,0.3246753246753247,0.2649350649350649
saved_data.npy,4,10,7,51,3,0.36363636363636365,0.32727272727272727
saved_data.npy,5,10,7,51,3,0.24675324675324675,0.2051948051948052
saved_data.npy,6,10,7,51,3,0.3157894736842105,0.2631578947368421
saved_data.npy,7,10,7,51,3,0.2631578947368421,0.21973684210526317
saved_data.npy,8,10,7,51,3,0.40789473684210525,0.37763157894736843
saved_data.npy,9,10,7,51,3,0.32894736842105265,0.29605263157894735
saved_data.npy,0,10,7,51,5,0.33766233766233766,0.28181818181818186
saved_data.npy,1,10,7,51,5,0.35064935064935066,0.3012987012987013
saved_data.npy,2,10,7,51,5,0.24675324675324675,0.21428571428571427
saved_data.npy,3,10,7,51,5,0.33766233766233766,0.2987012987012987
saved_data.npy,4,10,7,51,5,0.42857142857142855,0.35714285714285715
saved_data.npy,5,10,7,51,5,0.2597402597402597,0.2012987012987013
saved_data.npy,6,10,7,51,5,0.35526315789473684,0.31973684210526315
saved_data.npy,7,10,7,51,5,0.42105263157894735,0.375
saved_data.npy,8,10,7,51,5,0.3815789473684211,0.3486842105263158
saved_data.npy,9,10,7,51,5,0.35526315789473684,0.3092105263157895
saved_data.npy,0,10,7,51,8,0.42857142857142855,0.34805194805194806
saved_data.npy,1,10,7,51,8,0.4025974025974026,0.3623376623376623
saved_data.npy,2,10,7,51,8,0.37662337662337664,0.3246753246753246
saved_data.npy,3,10,7,51,8,0.37662337662337664,0.33766233766233766
saved_data.npy,4,10,7,51,8,0.35064935064935066,0.3194805194805195
saved_data.npy,5,10,7,51,8,0.4155844155844156,0.35324675324675325
saved_data.npy,6,10,7,51,8,0.40789473684210525,0.36184210526315785
saved_data.npy,7,10,7,51,8,0.4473684210526316,0.3907894736842105
saved_data.npy,8,10,7,51,8,0.3157894736842105,0.2578947368421053
saved_data.npy,9,10,7,51,8,0.27631578947368424,0.23289473684210527
saved_data.npy,0,10,7,69,3,0.45454545454545453,0.3727272727272727
saved_data.npy,1,10,7,69,3,0.37662337662337664,0.3246753246753247
saved_data.npy,2,10,7,69,3,0.38961038961038963,0.30519480519480524
saved_data.npy,3,10,7,69,3,0.24675324675324675,0.2207792207792208
saved_data.npy,4,10,7,69,3,0.33766233766233766,0.2532467532467532
saved_data.npy,5,10,7,69,3,0.42857142857142855,0.3805194805194806
saved_data.npy,6,10,7,69,3,0.34210526315789475,0.28157894736842104
saved_data.npy,7,10,7,69,3,0.39473684210526316,0.33815789473684205
saved_data.npy,8,10,7,69,3,0.5131578947368421,0.4526315789473684
saved_data.npy,9,10,7,69,3,0.3815789473684211,0.30526315789473685
saved_data.npy,0,10,7,69,5,0.38961038961038963,0.35974025974025975
saved_data.npy,1,10,7,69,5,0.36363636363636365,0.3194805194805195
saved_data.npy,2,10,7,69,5,0.35064935064935066,0.3207792207792207
saved_data.npy,3,10,7,69,5,0.38961038961038963,0.35324675324675325
saved_data.npy,4,10,7,69,5,0.37662337662337664,0.29999999999999993
saved_data.npy,5,10,7,69,5,0.37662337662337664,0.32337662337662343
saved_data.npy,6,10,7,69,5,0.3157894736842105,0.25131578947368427
saved_data.npy,7,10,7,69,5,0.32894736842105265,0.2973684210526316
saved_data.npy,8,10,7,69,5,0.47368421052631576,0.38552631578947366
saved_data.npy,9,10,7,69,5,0.34210526315789475,0.2263157894736842
saved_data.npy,0,10,7,69,8,0.3246753246753247,0.2857142857142857
saved_data.npy,1,10,7,69,8,0.37662337662337664,0.3168831168831169
saved_data.npy,2,10,7,69,8,0.37662337662337664,0.34415584415584416
saved_data.npy,3,10,7,69,8,0.36363636363636365,0.3155844155844155
saved_data.npy,4,10,7,69,8,0.2987012987012987,0.2506493506493507
saved_data.npy,5,10,7,69,8,0.2987012987012987,0.2571428571428571
saved_data.npy,6,10,7,69,8,0.40789473684210525,0.3592105263157895
saved_data.npy,7,10,7,69,8,0.3684210526315789,0.3276315789473684
saved_data.npy,8,10,7,69,8,0.42105263157894735,0.38421052631578945
saved_data.npy,9,10,7,69,8,0.3026315789473684,0.26973684210526316
